mpan,record_id,notification_creation_date,fault_description,msn
1800053744171,1800053744171 - 217212100,07/10/2024,COMMS FAULT - re raise. Unable to connect to meter and collect data. Please investigate. Current Comms Mode is UDP using Telephone and SMS . Last Stored Data: 01-MAR-24. SSIL NHH Contact: Cecilia Li Kam Tin,217212100
1800053744190,1800053744190 - 250447901,10/09/2024,COMMS FAULT: GSM Comms is switched off. Comms Mode Outbound using Telephone 07918482181. Last stored data 20/04/2023. SSIL NHH Contact: Jane Lewis,250447901
1800053744214,1800053744214 - E13Z011830,10/09/2024,COMMS FAULT: Failed to collect data from meter Comms Mode UDP using IP address / Socket Port 10.9.34.85:9876. Last stored data 28/03/2022. SSIL NHH Contact: Jane Lewis,E13Z011830
1800053744260,1800053744260 - E13Z042227,10/09/2024,COMMS FAULT: Failed to collect data from meter Comms Mode UDP using IP address / Socket Port 10.9.33.163:9876. Last stored data 30/03/2022. SSIL NHH Contact: Jane Lewis,E13Z042227
1800053750760,1800053750760 - E11Z83313,10/09/2024,COMMS FAULT: Failed to collect data from meter Comms Mode UDP using IP address / Socket Port 10.29.64.213:10000. Last stored data 15/05/2022. SSIL NHH Contact: Jane Lewis,E11Z83313
1800053818753,1800053818753 - P10C04771,02/08/2024,ACT-210196 Dial Failure We are unable to retrieve data from meter P10C04771 due to comms 07557811990 returning a recorded message. Please investigate,P10C04771
1800053843449,1800053843449 - E11Z93319,06/09/2024,COMMS FAULT: GSM Comms is out of service. Comms Mode Outbound using Telephone 07713224696. Last stored data 02/09/2024. SSIL NHH Contact: Jane Lewis,E11Z93319
1800053855490,1800053855490 - N618P00214,15/10/2024,"ACT-240060 Dial Failure We are unable to retrieve data from meter N618P00214 using comms 01412216257 due to the systems being unable to agree a baud rate to use, please investigate and advise.",N618P00214
1800053872741,1800053872741 - P09A21657,03/09/2023,Unable to connect to meter Raised from Comm Log with fault date 30-AUG-23,P09A21657
1800053881852,1800053881852 - 2363562344,15/07/2024,"COMMS FAULT: Failed to collect data from meter, please raise with ASL if required Comms Mode TCP/IP using IP address / Socket Port 192.168.8.21:33436. Last Stored Data 21/05/2024. SSIL NHH Contact: Nicole Barnes",2363562344
1800053939430,1800053939430 - EML2303581,03/10/2024,"COMMS FAULT: Failed to collect data from meter, please raise with ASL if required Comms Mode TCP/IP using IP address / Socket Port 192.168.8.21:20089. Last stored data 17/01/2024. SSIL NHH Contact: Samuel Dickinson",EML2303581
1800053947031,1800053947031 - E11Z27585,12/03/2024,COMMS FAULT: GSM Comms goes to a recorded message. Current Comms Mode is Outbound using Telephone 07715020052. Last Stored Data: 01-APR-70. SSIL NHH Contact: Matthew Taylor,E11Z27585
1800054051218,1800054051218 - E11Z106006,23/02/2024,COMMS FAULT: GSM Comms is out of service. Current Comms Mode is Outbound using Telephone 07921760014. Last Stored Data 08/10/2023. SSIL NHH Contact: Nathan Chan,E11Z106006
1800054051290,1800054051290 - E11Z106001,23/02/2024,COMMS FAULT: GSM Comms goes to recorded message. Current Comms Mode is Outbound using Telephone 07921767888. Last Stored Data 12/12/2023. SSIL NHH Contact: Nathan Chan,E11Z106001
1800054080450,1800054080450 - K17D03719,26/10/2022,"COMMS FAULT: P3 GSM Comms is switched off. Tel 07741334146. Other main GSM comms 07624698352 goes to recorded message. Last Dialled Data: 10/10/2022 11:00:00, SSIL HHDC: Rabiah Miya 01293 776747 ext 295",K17D03719
1800054092507,1800054092507 - E11BG48725,05/06/2024,COMMS FAULT: Unable to connect to meter and collect data. Please investigate. Current Comms Mode is Outbound using Telephone 07867151998. Last Stored Data: 01-APR-70. SSIL NHH Contact: Nicole Barnes,E11BG48725
1800054101445,1800054101445 - N618P00328,12/10/2023,"ACT-76646 Dial Failure We are unable to dial due to a suspected IP comms fault. We are unable to connect to outstation N618P00328 on the IP comms of 192.168.8.11:29534 . Please investigate, thanks",N618P00328
1800054104419,1800054104419 - E16ML00683,08/07/2024,COMMS FAULT: GSM Comms drops connection. Comms Mode Outbound using Telephone 07452504178. Last Stored Data 04/07/2024. SSIL NHH Contact: Matthew Taylor,E16ML00683
1800054183810,1800054183810 - P11C01276,05/04/2024,"COMMS FAULT: P1 GSM Comms is out of service. Tel 07887430360. No data remotely collected, SSIL HHDC: Courtney Thorpe-Mott 01293 776747 ext 641",P11C01276
1800054185890,1800054185890 - E19BG06472,13/06/2024,COMMS FAULT: Failed to connect to meter and collect data. Please investigate. Current Comms Mode is GPRS using Telephone 07452677518 and SMS 44792444303647. Last Stored Data: 27-JUN-23. SSIL NHH Contact: Cecilia Li Kam Tin,E19BG06472
1800054196882,1800054196882 - E11Z43421,01/06/2024,COMMS FAULT: Unable to connect to meter and collect data. Please investigate. Current Comms Mode is Outbound using Telephone 07703921432. Last Stored Data: 01-APR-70. SSIL NHH Contact: Ivan Topic,E11Z43421
1800054240539,1800054240539 - E10BG46483,05/06/2024,COMMS FAULT: Unable to connect to meter and collect data. Please investigate. Current Comms Mode is Outbound using Telephone 07556915675. Last Stored Data: 01-APR-70. SSIL NHH Contact: Nicole Barnes,E10BG46483
1800054245332,1800054245332 - E19BG06471,13/06/2024,COMMS FAULT: Failed to connect to meter and collect data. Please investigate. Current Comms Mode is GPRS using Telephone 07452677519 and SMS 44792444303646. Last Stored Data: 27-JUN-23. SSIL NHH Contact: Cecilia Li Kam Tin,E19BG06471
1800054344033,1800054344033 - E13Z038808,01/06/2024,COMMS FAULT: Unable to connect to meter and collect data. Please investigate. Current Comms Mode is Outbound using Telephone 07841758202. Last Stored Data: 01-APR-70. SSIL NHH Contact: Ivan Topic,E13Z038808
1800054354324,1800054354324 - K14TB00009,11/10/2024,"ACT-238110 Dial Failure We are unable to retrieve data from meter K14TB00009 due to a time out occuring after connection, please investigate and advise.",K14TB00009
1800054388086,1800054388086 - EML2406273,29/06/2024,"COMMS FAULT: Failed to collect data from meter, please raise with ASL if required Comms Mode TCP/IP using IP address / Socket Port 192.168.8.21:52035. Last Stored Data 22/06/2024. SSIL NHH Contact: Matthew Taylor",EML2406273
1800054397648,1800054397648 - E19BG13002,05/09/2024,CLOCK FAULT: Meter clock is out of tolerance. Please reset in GMT and test load. Comms Mode GPRS using Telephone 07452679550 and SMS 44792444303026. Last stored data 26/02/2024. SSIL NHH Contact: Jane Lewis,E19BG13002
1800054397657,1800054397657 - E19BG11499,06/06/2024,COMMS FAULT: Unable to connect to meter and collect data. Please investigate. Current Comms Mode is GPRS using Telephone 07452677521 and SMS 44792444303644. Last Stored Data: 01-MAY-24. SSIL NHH Contact: Keiley Davis,E19BG11499
1800054397666,1800054397666 - E19BG13004,29/08/2024,COMMS FAULT: GSM Comms goes to recorded message. Comms Mode GPRS using Telephone 07452679552 and SMS 44792444303024. Last stored data 24/01/2024. SSIL NHH Contact: Matthew Taylor,E19BG13004
1800054416812,1800054416812 - E10BG06438,13/09/2024,"ACT-225812 Dial Failure We are unable to retrieve data from meter 210006438 using comms 07556959235 due to the systems being unable to agree a baud rate to use, please investigate and advise.",E10BG06438
1800054450033,1800054450033 - E12Z066564,17/08/2024,COMMS FAULT: GSM Comms is out of service. Comms Mode Outbound using Telephone 07720005812. Last stored data 24/09/2023. SSIL NHH Contact: Cecilia Li Kam Tin,E12Z066564
1800054454942,1800054454942 - E10BG06210,29/05/2024,Unable to connect on given comms,E10BG06210
1800054482150,1800054482150 - N606P09326,24/04/2023,"Our Ref:ACT000001146856 Dial Failure .,Comms Failure- We are unable to retrieve data due to a Comms Failure. The meter at this site with this comms number 01415589265 is returning immediately disconnects. Please investigate. Thanks Yasmine",N606P09326
1800054513552,1800054513552 - E11UP03266,27/09/2024,COMMS FAULT: GSM Comms goes to recorded message. Comms Mode Outbound using Telephone 07452569009. Last stored data 23/11/2023. SSIL NHH Contact: Jane Lewis,E11UP03266
1800054548972,1800054548972 - E10BG44808,05/06/2024,COMMS FAULT: Unable to connect to meter and collect data. Please investigate. Current Comms Mode is Outbound using Telephone 07556888081. Last Stored Data: 01-APR-70. SSIL NHH Contact: Nicole Barnes,E10BG44808
1800054603300,1800054603300 - 216685438,03/10/2024,"COMMS FAULT - Failed to collect data from meter, please raise with ASL if required Current Comms Mode is TCP/IP using IP address / Socket Port 172.22.3.149:9999. Last Stored Data: 01-APR-70. SSIL NHH Contact: Samuel Dickinson",216685438
1800054604225,1800054604225 - A310P00345,14/10/2024,MTD FAULT: Not a duplicate D1. Invalid channel Identifier in D0313. Comms Mode Outbound using Telephone . Last stored data 03/09/2023. SSIL NHH Contact: Matthew Taylor,A310P00345
1800054618246,1800054618246 - E18ML04060,31/01/2023,COMMS FAULT - Unable to connect to meter and collect data. Please investigate. Current Comms Mode is Outbound using Telephone 07920426290. Last Stored Data: 01-APR-70. KNAYEE 01293 776747 ext 389,E18ML04060
1800054620937,1800054620937 - EML2301993,25/09/2024,"COMMS FAULT - Failed to collect data from meter, please raise with ASL if required Current Comms Mode is TCP/IP using IP address / Socket Port 192.168.8.21:11362. Last Stored Data: 21-SEP-24. SSIL NHH Contact: Matthew Taylor",EML2301993
1800054636403,1800054636403 - P10C06496,15/12/2022,COMMS FAULT - Unable to connect to meter and collect data. Please investigate. Current Comms Mode is Outbound using Telephone 07979165111. Last Stored Data: 01-APR-70. KNAYEE 01293 776747 ext 389,P10C06496
1800054656766,1800054656766 - E10BG72890,04/06/2024,COMMS FAULT: GSM Comms is switched off. Comms Mode Outbound using Telephone 07409005628. Last Stored Data 31/05/2024. SSIL NHH Contact: Nicole Barnes,E10BG72890
1800054664980,1800054664980 - E10BG72902,05/06/2024,COMMS FAULT: Unable to connect to meter and collect data. Please investigate. Current Comms Mode is Outbound using Telephone 07409005654. Last Stored Data: 01-APR-70. SSIL NHH Contact: Nicole Barnes,E10BG72902
1800054714470,1800054714470 - N614P00527,14/06/2022,"Our Ref:ACT000001083240 Dial Failure IP comms Fault - We are unable to dial due to a suspected IP comms fault. We are unable to connect to outstation N614P00527 on the IP comms of 192.168.8.11:10761 . Please investigate, thanks NatashaIP,comms Fault - We are unable to dial due to a suspected IP comms fault. We are unable to connect to outstation N614P00527 on the IP comms of 192.168.8.11:10761 . Please investigate, thanks Natasha",N614P00527
1800054716342,1800054716342 - 214283264,03/10/2024,COMMS FAULT - Unable to connect to meter and collect data. Please investigate. Current Comms Mode is Outbound using Telephone 07342701439. Last Stored Data: 01-APR-70. SSIL NHH Contact: Samuel Dickinson,214283264
1800054717772,1800054717772 - 217214057,06/10/2024,COMMS FAULT - No access to private IP address Current Comms Mode is TCP/IP using IP address / Socket Port 172.22.32.216:9999. Last Stored Data: 01-APR-70. SSIL NHH Contact: Ben Brant,217214057
1800054750789,1800054750789 - E13Z056615,18/03/2024,COMMS FAULT: re raisedGSM Comms is out of service. Current Comms Mode is Outbound using Telephone 07885921224. Last Stored Data 29/09/2023. SSIL NHH Contact: Ivan Topic,E13Z056615
1800054750798,1800054750798 - E13Z056620,23/02/2024,COMMS FAULT: GSM Comms is out of service. Current Comms Mode is Outbound using Telephone 07720486610. Last Stored Data 15/09/2023. SSIL NHH Contact: Nathan Chan,E13Z056620
1800054750803,1800054750803 - E13Z053897,20/03/2024,COMMS FAULT: GSM comms is out of service Current Comms Mode is Outbound using Telephone 07714541468. Last Stored Data 29/09/2023. SSIL NHH Contact: Nathan Chan,E13Z053897
1800054833993,1800054833993 - E10BG70811,09/11/2023,"ACT-90122 Dial Failure We are unable to retrieve data from meter 210277171 using comms 07795884463 due to the remote end not answering, please investigate and advise.",E10BG70811
1800054856059,1800054856059 - N607P17867,30/09/2024,"ACT-231919 Dial Failure We are unable to retrieve data from meter N607P17867 due to a time out occuring after connection, please investigate and advise.",N607P17867
1800054883638,1800054883638 - E10Z02655,26/07/2023,COMMS FAULT: GSM Comms goes to recorded message. Current Comms Mode is Outbound using Telephone 07718876415. Last Stored Data 21/07/2023. SSIL NHH Contact: Krupesh Nayee,E10Z02655
1800054926422,1800054926422 - E10Z04157,19/05/2023,COMMS FAULT: GSM Comms goes to recorded message. Current Comms Mode is Outbound using Telephone 07734480603. Last Stored Data 18/09/2022. SSIL NHH Contact: Ben Brant,E10Z04157
1800054968130,1800054968130 - A418P00132,04/09/2024,"MTD FAULT - Incorrect identifiers, Registers not matching cumulative. Current Comms Mode is TCP/IP using IP address / Socket Port 192.168.8.11:20431. Last Stored Data: 04-SEP-24. SSIL NHH Contact: Ivan Topic",A418P00132
1800054993702,1800054993702 - 251561550,21/06/2024,"ACT-194003 Dial Failure We are unable to retrieve data from meter 251561550 using comms 192.168.8.13:62369, please investigate and advise.",251561550
1800060002809,1800060002809 - E12BG90132,02/06/2023,COMMS FAULT: GSM Comms goes to recorded message. Current Comms Mode is Outbound using Telephone 07825074090. Last Stored Data 28/05/2023. SSIL NHH Contact: Krupesh Nayee,E12BG90132
1800060002818,1800060002818 - EML2304154,24/09/2024,"COMMS FAULT: Failed to collect data from meter, please raise with ASL if required Comms Mode TCP/IP using IP address / Socket Port 192.168.8.21:20662. Last stored data 09/01/2024. SSIL NHH Contact: Jane Lewis",EML2304154
1800060006760,1800060006760 - 217307284,04/06/2024,"MTD FAULT: IP address incorrect, please update MTDs Current Comms Mode is TCP/IP using IP address / Socket Port 172.22.89.225:9999. Last Stored Data: 01-APR-70. SSIL NHH Contact: Ben Brant",217307284
1800060010720,1800060010720 - P11C01273,08/04/2024,"COMMS FAULT: P1 GSM Comms goes to recorded message. Tel 07720132240. No data remotely collected, SSIL HHDC: Rabiah Miya 01293 776747 ext 295",P11C01273
1800060026934,1800060026934 - 2364183401,08/10/2024,"MTD FAULT: Meter ID mismatch, comms connects to different meter than stated in D0313 Comms Mode TCP/IP using IP address / Socket Port 192.168.8.21:33357. Last stored data 24/09/2024. SSIL NHH Contact: Ben Brant",2364183401
1800060035637,1800060035637 - P10C03482,05/04/2024,"COMMS FAULT: P1 GSM Comms is switched off. Tel 07818122636. No data remotely collected, SSIL HHDC: Courtney Thorpe-Mott 01293 776747 ext 641",P10C03482
1800060050788,1800060050788 - K15A001267,20/11/2020,"COMMS FAULT: (P3) IP Comms Not Connecting IP Address 192.168.8.9:58282. Last Dialled Data: 17/11/2020 02:30:00, SSIL HHDC: Contact: Charlotte Barnett 01293 776747 ext 330",K15A001267
1800060069404,1800060069404 - E15UP01128,24/04/2024,"ACT-166926 Validation Failure Data is failing MPE on the LAG channel on this meter, the current COP allows for values up to 60kWh but we have collected values up to 96kWh. Please investigate. Thanks.",E15UP01128
1800060106508,1800060106508 - E12BG04765,27/11/2023,COMMS FAULT: GSM Comms is out of service. Current Comms Mode is Outbound using Telephone 07556764421. Last Stored Data 23/11/2023. SSIL NHH Contact: Ben Brant,E12BG04765
